STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2017,,132,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2018,,170,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2019,,165,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2020,,126,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2022,,114,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2023,,132,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2024,,128,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,1998,,361,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2001,,332,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2016,,752,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2017,,747,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2018,,769,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2019,,776,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2020,,696,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,EL,Greece,2021,,664,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,1998,,21,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,1999,,27,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2000,,40,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2001,,51,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2002,,71,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2003,,82,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2004,,94,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2005,,90,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2006,,128,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2007,,145,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2008,,173,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2009,,219,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2010,,248,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2011,,258,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2012,,280,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2013,,317,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2014,,341,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2015,,378,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2016,,419,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2017,,487,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2018,,518,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2019,,534,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2020,,596,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2021,,639,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2022,,711,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2023,,771,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FI,Finland,2024,,804,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2014,,4179,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2015,,4324,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2016,,4220,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2017,,4173,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2018,,4173,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2019,,4093,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2020,,3999,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2021,,4178,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2022,,4181,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2023,,4682,,p,provisional,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,FR,France,2024,,3925,,p,provisional,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2022,,289,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,1998,,1110,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,1999,,1571,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2000,,1717,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2001,,2101,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2002,,2213,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2003,,1536,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2004,,2472,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2005,,1225,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2006,,3597,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2007,,4276,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2008,,4944,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2009,,6106,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2010,,6424,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2011,,7297,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2012,,6705,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2013,,7573,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2014,,8275,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2015,,8744,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2016,,9393,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2017,,9519,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2018,,9652,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2019,,9563,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2020,,10581,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2021,,14677,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2022,,16040,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2023,,16744,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2024,,16889,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2007,,11922,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2008,,14665,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2009,,13145,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2010,,11538,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2011,,11216,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2017,,9461,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2018,,9441,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2019,,9320,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2020,,9388,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2021,,9096,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2022,,9151,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2023,,9339,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2024,,9470,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,1998,,1044,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,1999,,1053,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2000,,1212,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2002,,2119,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2003,,2424,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2004,,3287,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2005,,3950,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2006,,4392,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2007,,4696,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2008,,5753,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2009,,6574,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2010,,6948,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2011,,7408,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2012,,7773,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2013,,7982,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2014,,7952,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2015,,7968,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2016,,8214,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2017,,8210,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2018,,8180,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2019,,8113,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2020,,7976,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2021,,9018,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2022,,7849,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2023,,7981,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,IT,Italy,2024,,8367,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2001,,0,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2013,,18,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2014,,23,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2015,,28,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2016,,27,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2017,,26,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2018,,28,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2019,,18,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2020,,20,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2021,,13,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2022,,15,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2023,,19,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2024,,26,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2001,,74,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2007,,391,,,,,
