STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2019,,5352,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2024,,2543,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2014,,247589,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2019,,628509,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2024,,730330,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2014,,43627,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2019,,54657,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2024,,34373,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2014,,185,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2019,,1544,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2024,,1703,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EL,Greece,2014,,51810,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EL,Greece,2019,,96214,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EL,Greece,2024,,26652,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,ES,Spain,2014,,254444,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,ES,Spain,2019,,290822,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,ES,Spain,2024,,224535,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FI,Finland,2014,,26576,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FI,Finland,2019,,33044,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FI,Finland,2024,,30470,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FR,France,2014,,640139,,b,break in time series,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FR,France,2019,,1056664,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,FR,France,2024,,921810,,p,provisional,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HR,Croatia,2014,,60,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HR,Croatia,2019,,76,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HR,Croatia,2024,,293,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HU,Hungary,2014,,3543,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HU,Hungary,2019,,4766,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,HU,Hungary,2024,,4310,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IE,Ireland,2014,,25776,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IE,Ireland,2019,,29714,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IE,Ireland,2024,,24262,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IT,Italy,2014,,260005,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IT,Italy,2019,,653872,,b,break in time series,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,IT,Italy,2024,,423066,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2014,,130,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2019,,203,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2024,,683,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2014,,2782,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2019,,5340,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2024,,7870,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LV,Latvia,2014,,43,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LV,Latvia,2019,,319,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,LV,Latvia,2024,,156,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,MT,Malta,2014,,3367,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,MT,Malta,2019,,8011,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,MT,Malta,2024,,6084,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2014,,24006,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2019,,58362,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,NL,Netherlands,2024,,61660,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PL,Poland,2014,,2126,,p,provisional,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PL,Poland,2019,,5649,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PL,Poland,2024,,2626,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PT,Portugal,2014,,57428,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PT,Portugal,2019,,65905,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,PT,Portugal,2024,,49478,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,RO,Romania,2014,,1997,,e,estimated,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,RO,Romania,2019,,2807,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,RO,Romania,2024,,5949,,e,estimated,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SE,Sweden,2014,,113210,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SE,Sweden,2019,,164824,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SE,Sweden,2024,,125024,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2014,,197,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2019,,378,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2024,,441,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2014,,393,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2019,,529,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2024,,326,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,AT,Austria,2014,,52755,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,AT,Austria,2019,,117661,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,AT,Austria,2024,,138893,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,BE,Belgium,2014,,140181,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,BE,Belgium,2019,,187823,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,BE,Belgium,2024,,188758,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2024,,14152,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2014,,35865,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2019,,22817,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2024,,42080,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2014,,82174,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2019,,98861,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2024,,16998,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2014,,601226,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2019,,1586270,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DE,Germany,2024,,1674614,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2014,,63416,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2019,,99386,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,DK,Denmark,2024,,96992,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2014,,807,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2019,,2252,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EE,Estonia,2024,,4340,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EL,Greece,2014,,59135,,,,,
dataflow,ESTAT:MIGR_POP7CTZ(1.0),"Population on 1 January by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_M,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",TOTAL,Total,NR,Number,T,Total,EL,Greece,2019,,141691,,,,,
